Tweet Id,Tweet text,Company,timestamp,,,Text Blob,,Vader,,,,Clips pattern,
1068429430559660000,innovation principles that drive success and social impact from our partners at cisco my favorite is listening...,cisco,30-11-2018 09:00,30-11-2018 04:00,30-11-2018 14:30,0.277777778,0.355555556,0,0.601,0.399,0.8519,0.277777778,0.355555556
1068429544003000000,migrating from g network to g or g network has become the new trend for data centers see how...,cisco,30-11-2018 09:00,30-11-2018 04:00,30-11-2018 14:30,0.136363636,0.454545455,0,1,0,0,0.136363636,0.454545455
1068431351123190000,initial patch for webex meetings flaw webexec was incomplete cisco fixed it again securityaffairs,cisco,30-11-2018 09:07,30-11-2018 04:07,30-11-2018 14:37,0.05,0.1,0,1,0,0,0.05,0.1
1068431472879690000,initial patch for webex meetings flaw webexec was incomplete cisco fixed it again securityaffairs,cisco,30-11-2018 09:08,30-11-2018 04:08,30-11-2018 14:38,0.05,0.1,0,1,0,0,0.05,0.1
1068434167405450000,here's how corporate boards can be more proactive mitigating cyberrisks from via ...,cisco,30-11-2018 09:18,30-11-2018 04:18,30-11-2018 14:48,0.25,0.25,0,0.795,0.205,0.4754,0.25,0.25
1068435897677310000,rt : the latest version of the dcloud event scheduler offers increased capacity ( sessions/event) decreased approval times ...,cisco,30-11-2018 09:25,30-11-2018 04:25,30-11-2018 14:55,0.066666667,0.533333333,0,0.743,0.257,0.6369,0.066666667,0.533333333
1068436417729170000,rt : wearecisco and we're BLACK RIGHTWARDS ARROW[?] top two LEFTWARDS BLACK ARROW[?] on 's best workplaces for parents list to all the cisconian fami...,cisco,30-11-2018 09:27,30-11-2018 04:27,30-11-2018 14:57,0.291666667,0.416666667,0,0.776,0.224,0.7476,0.291666667,0.416666667
1068437784136940000,rt : devnetcreate is for developers by developers cfp closes november so if you have any q...,cisco,30-11-2018 09:33,30-11-2018 04:33,30-11-2018 15:03,0,0,0,1,0,0,0,0
1068438793768830000,cisco ckx-nm-g network module xgb + x/gb ports catalyst -x / -x PS,cisco,30-11-2018 09:37,30-11-2018 04:37,30-11-2018 15:07,0,0,0,1,0,0,0,0
1068440166753280000,rt : techmahindra cisco launch digital experience center in bengaluru stpiindia,cisco,30-11-2018 09:42,30-11-2018 04:42,30-11-2018 15:12,-0.05,0.05,0,1,0,0,-0.05,0.05
1068440759060150000,rt : techmahindra cisco launch digital experience center in bengaluru stpiindia,cisco,30-11-2018 09:45,30-11-2018 04:45,30-11-2018 15:15,-0.05,0.05,0,1,0,0,-0.05,0.05
1068441633153260000,patriot one martin cronin stated in the company update yesterday that international defence contractor wants deal c...,cisco,30-11-2018 09:48,30-11-2018 04:48,30-11-2018 15:18,0.1,0.05,0,0.92,0.08,0.1027,0.1,0.05
1068442210549590000,rt : wearecisco and we're BLACK RIGHTWARDS ARROW[?] top two LEFTWARDS BLACK ARROW[?] on 's best workplaces for parents list to all the cisconian fami...,cisco,30-11-2018 09:50,30-11-2018 04:50,30-11-2018 15:20,0.291666667,0.416666667,0,0.776,0.224,0.7476,0.291666667,0.416666667
1068442571251300000,our cisco team in dubai celebrates uae national day,cisco,30-11-2018 09:52,30-11-2018 04:52,30-11-2018 15:22,0,0,0,0.684,0.316,0.5719,0,0
1068443863440800000,rt : migrating from g network to g or g network has become the new trend for data centers see how,cisco,30-11-2018 09:57,30-11-2018 04:57,30-11-2018 15:27,0.136363636,0.454545455,0,1,0,0,0.136363636,0.454545455
1068444089622770000,want to see how sdwan actually works? check out the demo displaying how cisco vmanage provides full control over...,cisco,30-11-2018 09:58,30-11-2018 04:58,30-11-2018 15:28,0.175,0.325,0,0.933,0.067,0.0772,0.175,0.325
1068445932583230000,best it training certification courses ai analytics iot bi amazon aws tech...,cisco,30-11-2018 10:05,30-11-2018 05:05,30-11-2018 15:35,1,0.3,0,0.629,0.371,0.7096,1,0.3
1068446049856030000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 10:06,30-11-2018 05:06,30-11-2018 15:36,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068446289480670000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 10:07,30-11-2018 05:07,30-11-2018 15:37,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068446842906710000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 10:09,30-11-2018 05:09,30-11-2018 15:39,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068446967188120000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 10:09,30-11-2018 05:09,30-11-2018 15:39,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068448367146090000,rt : wouldn't it be sweet if your sdwan could secure and control all the pieces of your network? kick back and relax with cisco s...,cisco,30-11-2018 10:15,30-11-2018 05:15,30-11-2018 15:45,0.25,0.416666667,0.083,0.739,0.178,0.4253,0.25,0.416666667
1068451413569620000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 10:27,30-11-2018 05:27,30-11-2018 15:57,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068452028085600000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 10:29,30-11-2018 05:29,30-11-2018 15:59,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068452066211880000,wouldn't it be sweet if your sdwan could secure and control all the pieces of your network? kick back and relax w...,cisco,30-11-2018 10:29,30-11-2018 05:29,30-11-2018 15:59,0.25,0.416666667,0.093,0.709,0.198,0.4253,0.25,0.416666667
1068452236680930000,rt : techmahindra cisco launch digital experience center in bengaluru stpiindia,cisco,30-11-2018 10:30,30-11-2018 05:30,30-11-2018 16:00,-0.05,0.05,0,1,0,0,-0.05,0.05
1068453267947070000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 10:34,30-11-2018 05:34,30-11-2018 16:04,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068453450483140000,cisco ccent / icnd (-) + bonus: the complete course WHITE RIGHT POINTING INDEX cisco ccna,cisco,30-11-2018 10:35,30-11-2018 05:35,30-11-2018 16:05,0.128571429,0.311904762,0,0.788,0.212,0.5423,0.128571429,0.311904762
1068456354573100000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 10:47,30-11-2018 05:47,30-11-2018 16:17,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068456508311130000,rt : patriot one martin cronin stated in the company update yesterday that international defence contractor wants deal closed...,cisco,30-11-2018 10:47,30-11-2018 05:47,30-11-2018 16:17,0.033333333,0.066666667,0,0.924,0.076,0.1027,0.033333333,0.066666667
1068457709966630000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 10:52,30-11-2018 05:52,30-11-2018 16:22,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068457842385060000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 10:52,30-11-2018 05:52,30-11-2018 16:22,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068458001353310000,all targets in patriot one are holding says martin cronin yesterday q revenues sales patscan ready for broader...,cisco,30-11-2018 10:53,30-11-2018 05:53,30-11-2018 16:23,0.2,0.5,0,0.865,0.135,0.3612,0.2,0.5
1068458491814260000,it's nice to see i am not alone in finding amusing that cisco choose lisp as the control panel for their...,cisco,30-11-2018 10:55,30-11-2018 05:55,30-11-2018 16:25,0.6,1,0,0.704,0.296,0.7303,0.6,1
1068458499548470000,rt : wearecisco and we're BLACK RIGHTWARDS ARROW[?] top two LEFTWARDS BLACK ARROW[?] on 's best workplaces for parents list to all the cisconian fami...,cisco,30-11-2018 10:55,30-11-2018 05:55,30-11-2018 16:25,0.291666667,0.416666667,0,0.776,0.224,0.7476,0.291666667,0.416666667
1068459504067640000,rt : all targets in patriot one are holding says martin cronin yesterday q revenues sales patscan ready for broader rollou...,cisco,30-11-2018 10:59,30-11-2018 05:59,30-11-2018 16:29,0.2,0.5,0,0.878,0.122,0.3612,0.2,0.5
1068459994255970000,an amazing closing day at richardson after feeding our minds with a deep-dive on imagicle streamlined...,cisco,30-11-2018 11:01,30-11-2018 06:01,30-11-2018 16:31,0.6,0.9,0,0.787,0.213,0.5859,0.6,0.9
1068460048211420000,rt : techmahindra cisco launch digital experience center in bengaluru stpiindia,cisco,30-11-2018 11:01,30-11-2018 06:01,30-11-2018 16:31,-0.05,0.05,0,1,0,0,-0.05,0.05
1068460851181610000,rt : patriot one martin cronin stated in the company update yesterday that international defence contractor wants deal closed...,cisco,30-11-2018 11:04,30-11-2018 06:04,30-11-2018 16:34,0.033333333,0.066666667,0,0.924,0.076,0.1027,0.033333333,0.066666667
1068461344955990000,rt : want to see how sdwan actually works? check out the demo displaying how cisco vmanage provides full control over you...,cisco,30-11-2018 11:06,30-11-2018 06:06,30-11-2018 16:36,0.175,0.325,0,0.939,0.061,0.0772,0.175,0.325
1068461483703570000,cisco patches sql injection flaw in prime license manager: sqli websecurity,cisco,30-11-2018 11:07,30-11-2018 06:07,30-11-2018 16:37,0,0,0,1,0,0,0,0
1068462839797430000,rt : here building sites of nutanix clusters cisco tor switches roundtower offers staging configur...,cisco,30-11-2018 11:12,30-11-2018 06:12,30-11-2018 16:42,0.1,0,0,1,0,0,0.1,0
1068463087827570000,rt : cisco patches sql injection flaw in prime license manager: sqli websecurity,cisco,30-11-2018 11:13,30-11-2018 06:13,30-11-2018 16:43,0,0,0,1,0,0,0,0
1068463505064500000,if rhino poaching is not stoppedrhinos will be extinct in southafrica in years awesome that dimensiondata...,cisco,30-11-2018 11:15,30-11-2018 06:15,30-11-2018 16:45,0.3,0.8,0,0.785,0.215,0.6249,0.3,0.8
1068464190002740000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 11:18,30-11-2018 06:18,30-11-2018 16:48,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068464327387170000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 11:18,30-11-2018 06:18,30-11-2018 16:48,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068478695084620000,weeks to go and it's a wrap for fall semester all roads leads to ccna WOMANEMOJI MODIFIER FITZPATRICK TYPE-5ZERO WIDTH JOINERPERSONAL COMPUTER python cisco routers switches...,cisco,30-11-2018 12:15,30-11-2018 07:15,30-11-2018 17:45,0,0,0,1,0,0,0,0
1068478841499330000,rt : cohda wireless and cisco partnering together to connect roadways making our roads safer and more enjoyable for all road...,cisco,30-11-2018 12:16,30-11-2018 07:16,30-11-2018 17:46,0.5,0.55,0,0.75,0.25,0.7178,0.5,0.55
1068479971084170000,rt : cohda wireless and cisco partnering together to connect roadways making our roads safer and more enjoyable for all road...,cisco,30-11-2018 12:20,30-11-2018 07:20,30-11-2018 17:50,0.5,0.55,0,0.75,0.25,0.7178,0.5,0.55
1068481035594270000,rt : wearecisco and we're BLACK RIGHTWARDS ARROW[?] top two LEFTWARDS BLACK ARROW[?] on 's best workplaces for parents list to all the cisconian fami...,cisco,30-11-2018 12:25,30-11-2018 07:25,30-11-2018 17:55,0.291666667,0.416666667,0,0.776,0.224,0.7476,0.291666667,0.416666667
1068481431129790000,rt : it's our favorite time of year! start building your CHRISTMAS TREEholiday SNOWMAN[?] wish list early with cisco training products be sur...,cisco,30-11-2018 12:26,30-11-2018 07:26,30-11-2018 17:56,0.3625,0.65,0,0.769,0.231,0.7177,0.3625,0.65
1068482315653980000,acquisition news! cisco ensoft acquisition business industry news tech it cool interesting,cisco,30-11-2018 12:30,30-11-2018 07:30,30-11-2018 18:00,0.425,0.575,0,0.654,0.346,0.6476,0.425,0.575
1068482338760400000,how cisco stealthwatch provides kubernetes security within aws,cisco,30-11-2018 12:30,30-11-2018 07:30,30-11-2018 18:00,0,0,0,0.745,0.255,0.34,0,0
1068484123856180000,rt : new video: packet tracer configuring standard acls labeveryday ccna cisco,cisco,30-11-2018 12:37,30-11-2018 07:37,30-11-2018 18:07,0.068181818,0.227272727,0,1,0,0,0.068181818,0.227272727
1068484670013300000,reduce time effort and costs with an all-in-one easy-to-manage it system so you can get back to running the bus...,cisco,30-11-2018 12:39,30-11-2018 07:39,30-11-2018 18:09,0,0,0,1,0,0,0,0
1068485432579630000,time to unleash your communications investment with bridge operator console for microsoft office communications...,cisco,30-11-2018 12:42,30-11-2018 07:42,30-11-2018 18:12,0,0,0,1,0,0,0,0
1068485592412020000,rt ndbridge time to unleash your communications investment with bridge operator console for microsoft office commu...,cisco,30-11-2018 12:43,30-11-2018 07:43,30-11-2018 18:13,0,0,0,1,0,0,0,0
1068488243673470000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 12:53,30-11-2018 07:53,30-11-2018 18:23,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068488259465030000,rt : today case study fanrelationshipmanagement from fanexperience to fanengagement it imb cisco http...,cisco,30-11-2018 12:53,30-11-2018 07:53,30-11-2018 18:23,0,0,0,1,0,0,0,0
1068488400443820000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 12:54,30-11-2018 07:54,30-11-2018 18:24,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068489126851230000,review an updated recording about our cisco complete vni forecast and trends (-),cisco,30-11-2018 12:57,30-11-2018 07:57,30-11-2018 18:27,0.1,0.4,0,1,0,0,0.1,0.4
1068489824666030000,with the rise of mobile workers businesses are migrating to more flexible open office environments huddle spaces...,cisco,30-11-2018 13:00,30-11-2018 08:00,30-11-2018 18:30,0.25,0.5,0,0.879,0.121,0.2944,0.25,0.5
1068489986805290000,jobs of the week! to apply for any of these roles head over to our website now! uk:,cisco,30-11-2018 13:00,30-11-2018 08:00,30-11-2018 18:30,0,0,0,1,0,0,0,0
1068491174632010000,at in london today this is way better than christmas eve! cisco geek,cisco,30-11-2018 13:05,30-11-2018 08:05,30-11-2018 18:35,0.625,0.5,0.113,0.688,0.2,0.3382,0.625,0.5
1068491217564970000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 13:05,30-11-2018 08:05,30-11-2018 18:35,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068492137321430000,our coaching is colorguard techniques ice_skating not rollersskateboard or rollerblading huge difference we of...,cisco,30-11-2018 13:09,30-11-2018 08:09,30-11-2018 18:39,0.4,0.9,0,0.85,0.15,0.3182,0.4,0.9
1068492236755770000,rt : wearecisco and we're BLACK RIGHTWARDS ARROW[?] top two LEFTWARDS BLACK ARROW[?] on 's best workplaces for parents list to all the cisconian fami...,cisco,30-11-2018 13:09,30-11-2018 08:09,30-11-2018 18:39,0.291666667,0.416666667,0,0.776,0.224,0.7476,0.291666667,0.416666667
1068492453886320000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 13:10,30-11-2018 08:10,30-11-2018 18:40,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068492507778960000,mg motor cisco and unlimit join hands on connected mobility connectedvehicle india,cisco,30-11-2018 13:10,30-11-2018 08:10,30-11-2018 18:40,0,0,0,0.833,0.167,0.296,0,0
1068494138851680000,marriott should have briefed their spokesperson on the difference between encrypted and unencrypted time to sell...,cisco,30-11-2018 13:17,30-11-2018 08:17,30-11-2018 18:47,0,0,0,1,0,0,0,0
1068495898244750000,rt : in our dcack course master cisco's nexus k switches in aci mode datacenter gk,cisco,30-11-2018 13:24,30-11-2018 08:24,30-11-2018 18:54,0,0,0,1,0,0,0,0
1068496143754100000,rt : patriot one martin cronin stated in the company update yesterday that international defence contractor wants deal closed...,cisco,30-11-2018 13:25,30-11-2018 08:25,30-11-2018 18:55,0.033333333,0.066666667,0,0.924,0.076,0.1027,0.033333333,0.066666667
1068496307898070000,working with washington state agencies city county offices focusing on technology solutions developed for govern...,cisco,30-11-2018 13:25,30-11-2018 08:25,30-11-2018 18:55,0.1,0.3,0,0.892,0.108,0.1779,0.1,0.3
1068496893108460000,rt : patriot one martin cronin stated in the company update yesterday that international defence contractor wants deal closed...,cisco,30-11-2018 13:28,30-11-2018 08:28,30-11-2018 18:58,0.033333333,0.066666667,0,0.924,0.076,0.1027,0.033333333,0.066666667
1068533618665020000,sirius took home partner of the year awards at the summit for unparalleled enterprise networks and...,cisco,30-11-2018 15:54,30-11-2018 10:54,30-11-2018 21:24,0,0,0,0.833,0.167,0.4588,0,0
1068533787720600000,nhs supplier that holds million uk patient records: aws is our new cloud-based platform,cisco,30-11-2018 15:54,30-11-2018 10:54,30-11-2018 21:24,0.136363636,0.454545455,0,1,0,0,0.136363636,0.454545455
1068534046173600000,cisco predicts ip traffic will grow fold between to learn more about what is driving this demand for d...,cisco,30-11-2018 15:55,30-11-2018 10:55,30-11-2018 21:25,0.5,0.5,0.083,0.917,0,-0.1593,0.5,0.5
1068534433693790000,rt : congratulations ! we appreciate your leadership and inspiration!,cisco,30-11-2018 15:57,30-11-2018 10:57,30-11-2018 21:27,0,0,0,0.321,0.679,0.8906,0,0
1068535142279340000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna...,cisco,30-11-2018 16:00,30-11-2018 11:00,30-11-2018 21:30,1,0.3,0,0.67,0.33,0.7096,1,0.3
1068535276123950000,come work at one of houston's best places to work! it applynow asicareers cisco network security job,cisco,30-11-2018 16:00,30-11-2018 11:00,30-11-2018 21:30,1,0.3,0,0.685,0.315,0.784,1,0.3
1068535290757880000,cisco says it remains committed to cisco hcs even as it pushes broadsoft service providers into midmarket and abov...,cisco,30-11-2018 16:00,30-11-2018 11:00,30-11-2018 21:30,0,0,0,0.896,0.104,0.2732,0,0
1068535536602630000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna...,cisco,30-11-2018 16:01,30-11-2018 11:01,30-11-2018 21:31,1,0.3,0,0.67,0.33,0.7096,1,0.3
1068535938492560000,learn to deploy and manage cisco firepower threat defense devices and configure security intelligence ngfw ...,cisco,30-11-2018 16:03,30-11-2018 11:03,30-11-2018 21:33,0,0,0.152,0.536,0.312,0.3818,0,0
1068535960776790000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna...,cisco,30-11-2018 16:03,30-11-2018 11:03,30-11-2018 21:33,1,0.3,0,0.67,0.33,0.7096,1,0.3
1068536186367560000,today's business it should be automated and supportive of on-demand application delivery your customers need to s...,cisco,30-11-2018 16:04,30-11-2018 11:04,30-11-2018 21:34,0.5,1,0,0.879,0.121,0.296,0.5,1
1068536835897400000,repost with make_repost KATAKANA MIDDLE DOTKATAKANA MIDDLE DOTKATAKANA MIDDLE DOT days away pajamax address: mesquite st abilene tx...,cisco,30-11-2018 16:06,30-11-2018 11:06,30-11-2018 21:36,0,0,0,1,0,0,0,0
1068536881015600000,cisco intersight is a powerful it operations management tool that can help improve your customerexperience throug...,cisco,30-11-2018 16:06,30-11-2018 11:06,30-11-2018 21:36,0.3,1,0,0.588,0.412,0.8126,0.3,1
1068536889144210000,register your cisco phones remotely utilizing collaboration edge or simply: edge,cisco,30-11-2018 16:07,30-11-2018 11:07,30-11-2018 21:37,-0.05,0.278571429,0,1,0,0,-0.05,0.278571429
1068537640646000000,getting my dev on this week in boston devnet cisco ciscosecurity,cisco,30-11-2018 16:10,30-11-2018 11:10,30-11-2018 21:40,0,0,0,1,0,0,0,0
1068550923302110000,alzassociation we're proud to support the cause and enjoying seeing how we can make a difference together tech technology news cisco,cisco,30-11-2018 17:02,30-11-2018 12:02,30-11-2018 22:32,0.65,0.8,0,0.649,0.351,0.8481,0.65,0.8
1068552237469910000,meet our friend: cisco nexus series switches delivers the highest-capacity and......,cisco,30-11-2018 17:08,30-11-2018 12:08,30-11-2018 22:38,0,0,0,0.758,0.242,0.4939,0,0
1068552436011400000,unsure about the true profitability of your deals? individual deal analysis provides true visibility with v fusion...,cisco,30-11-2018 17:08,30-11-2018 12:08,30-11-2018 22:38,0.233333333,0.566666667,0.092,0.553,0.355,0.6908,0.233333333,0.566666667
1068552971141570000,ways cisco's appdynamics acquisition can improve your cloud strategy:,cisco,30-11-2018 17:10,30-11-2018 12:10,30-11-2018 22:40,0,0,0,0.734,0.266,0.4404,0,0
1068553692767550000,meet the bridge cloud suite unleash the full power of cisco unified communications great apps for the modern...,cisco,30-11-2018 17:13,30-11-2018 12:13,30-11-2018 22:43,0.45,0.533333333,0,0.705,0.295,0.7717,0.45,0.533333333
1068554887871560000,rt ndbridge meet the bridge cloud suite unleash the full power of cisco unified communications great apps fo...,cisco,30-11-2018 17:18,30-11-2018 12:18,30-11-2018 22:48,0.575,0.65,0,0.705,0.295,0.7717,0.575,0.65
1068555210983750000,rt : patriot one update via research group $patv $ptotf cisco security stocks,cisco,30-11-2018 17:19,30-11-2018 12:19,30-11-2018 22:49,0,0,0,0.821,0.179,0.34,0,0
1068555806084400000,tarinap thanks for sharing tarina! we're excited about how technology can make a difference now and in the future...,cisco,30-11-2018 17:22,30-11-2018 12:22,30-11-2018 22:52,0.208333333,0.358333333,0,0.641,0.359,0.8122,0.208333333,0.358333333
1068556951506870000,percipia a developer of hospitality-related solutions for cisco for years can help add necessary features to yo...,cisco,30-11-2018 17:26,30-11-2018 12:26,30-11-2018 22:56,0,1,0,0.761,0.239,0.5267,0,1
1068558366988000000,pabimoloi thanks for sharing! we're confident in how tech can be used as a catalyst for social change tech technology news cisco,cisco,30-11-2018 17:32,30-11-2018 12:32,30-11-2018 23:02,0.261111111,0.366666667,0,0.662,0.338,0.8478,0.261111111,0.366666667
1068559414121150000,rt : cisco and ibm have the best solutions in convergedinfrastructure combined with icp (ibmcloud private)versastack i...,cisco,30-11-2018 17:36,30-11-2018 12:36,30-11-2018 23:06,1,0.3,0,0.704,0.296,0.7096,1,0.3
1068560149604980000,rt : sirius wins prestigious summit awards cisco ciscops,cisco,30-11-2018 17:39,30-11-2018 12:39,30-11-2018 23:09,0.3,0.2,0,0.472,0.528,0.7717,0.3,0.2
1068560862955340000,put a smile on your employee's faces with bridge operator console microsoftteams cisco,cisco,30-11-2018 17:42,30-11-2018 12:42,30-11-2018 23:12,0.3,0.1,0,0.815,0.185,0.3612,0.3,0.1
1068561106535360000,rt ndbridge put a smile on your employee's faces with bridge operator console microsoftteams cisco...,cisco,30-11-2018 17:43,30-11-2018 12:43,30-11-2018 23:13,0.3,0.1,0,0.839,0.161,0.3612,0.3,0.1
1068580707130210000,awesome and my son loves cisco because of it,cisco,30-11-2018 19:01,30-11-2018 14:01,01-12-2018 00:31,1,1,0,0.473,0.527,0.8316,1,1
1068581253320970000,always good to see former duncanville guys who have gone on and made something of themselves! proud...,cisco,30-11-2018 19:03,30-11-2018 14:03,01-12-2018 00:33,0.5,0.533333333,0,0.834,0.166,0.4926,0.5,0.533333333
1068581376344140000,rt : always good to see former duncanville guys who have gone on and made something of themselves! proud of this y...,cisco,30-11-2018 19:03,30-11-2018 14:03,01-12-2018 00:33,0.5,0.533333333,0,0.751,0.249,0.7424,0.5,0.533333333
1068581445763940000,rt : best it training certification courses ai analytics iot bi amazon aws tech ccna ...,cisco,30-11-2018 19:04,30-11-2018 14:04,01-12-2018 00:34,1,0.3,0,0.688,0.312,0.7096,1,0.3
1068581446724520000,rt : another day another device! setting up some demo cisco webex calling and collaboration devices for our customer zen...,cisco,30-11-2018 19:04,30-11-2018 14:04,01-12-2018 00:34,0,0,0,1,0,0,0,0
1068582954060960000,tech buzz: cisco predicts nearly zettabytes of ip traffic per year by via connectivity,cisco,30-11-2018 19:10,30-11-2018 14:10,01-12-2018 00:40,0.1,0.4,0,1,0,0,0.1,0.4
