Tweet Id,Tweet text,Company,timestamp,,,Text Blob,,Vader,,,,Clips pattern,
1068385810683250000,rt : ai qualcomm aistartups via look who's making the jump into ai start-ups? DOWNWARDS BLACK ARROW[?] ...,qualcomm,30-11-2018 06:06,30-11-2018 01:06,30-11-2018 11:36,-0.166666667,0.433333333,0,1,0,0,-0.166666667,0.433333333
1068388107320460000,gerald_bader : rt archonsec: ai qualcomm aistartups via juliehuls look who's making the jump into ai start-u...,qualcomm,30-11-2018 06:15,30-11-2018 01:15,30-11-2018 11:45,0,0,0,1,0,0,0,0
1068398820764000000,mediatek winks helio p chipset with groundbreaking ai before qualcomm's major launch heliop...,qualcomm,30-11-2018 06:58,30-11-2018 01:58,30-11-2018 12:28,0.0625,0.5,0,1,0,0,0.0625,0.5
1068430803133060000,the white house will meet with tech execs to talk transformational ideas google microsoft qualcomm oracle,qualcomm,30-11-2018 09:05,30-11-2018 04:05,30-11-2018 14:35,0,0,0,1,0,0,0,0
1068457848038920000,huaxintong began mass production of Sheng Long  (thanglong) (stardragon ) - a qualcomm centriq with custom cryp...,qualcomm,30-11-2018 10:52,30-11-2018 05:52,30-11-2018 16:22,-0.05,0.4,0,1,0,0,-0.05,0.4
1068460476982530000,here's our weekly newsfeed on what was important in the tech space this time featuring aws hp qualcomm ...,qualcomm,30-11-2018 11:03,30-11-2018 06:03,30-11-2018 16:33,0.4,1,0,0.909,0.091,0.2023,0.4,1
1068468426459330000,but pcmag refutes that possibility strongly suggesting that sm is just an internal designation of the new si...,qualcomm,30-11-2018 11:34,30-11-2018 06:34,30-11-2018 17:04,0.18989899,0.395959596,0,0.865,0.135,0.3919,0.18989899,0.395959596
1068477403893240000,hoping to defend the iphone against qualcomm chip designer waited for almost hours on hard wooden seat at...,qualcomm,30-11-2018 12:10,30-11-2018 07:10,30-11-2018 17:40,-0.145833333,0.270833333,0.057,0.803,0.14,0.3947,-0.145833333,0.270833333
1068492220158880000,rt : here's our weekly newsfeed on what was important in the tech space this time featuring aws hp qualcomm nvidia and th...,qualcomm,30-11-2018 13:09,30-11-2018 08:09,30-11-2018 18:39,0.4,1,0,0.921,0.079,0.2023,0.4,1
1068497783550800000,on the appleinsider podcast and talk about getting your iphone battery replaced sooner rather...,qualcomm,30-11-2018 13:31,30-11-2018 08:31,30-11-2018 19:01,0,0,0,1,0,0,0,0
1068497866770050000,on the appleinsider podcast vmarks and wgallagher talk about getting your iphone battery replaced sooner rather t...,qualcomm,30-11-2018 13:31,30-11-2018 08:31,30-11-2018 19:01,0,0,0,1,0,0,0,0
1068498803257490000,on the appleinsider podcast vmarks and wgallagher talk about getting your iphone battery replaced sooner rather t...,qualcomm,30-11-2018 13:35,30-11-2018 08:35,30-11-2018 19:05,0,0,0,1,0,0,0,0
1068503461833120000,rt : on the appleinsider podcast and talk about getting your iphone battery rep...,qualcomm,30-11-2018 13:54,30-11-2018 08:54,30-11-2018 19:24,0,0,0,1,0,0,0,0
1068551344301190000,qualcomm launches $m ai fund - qualcommventures anyvision autonomous machinelearning robotics,qualcomm,30-11-2018 17:04,30-11-2018 12:04,30-11-2018 22:34,0.4,0.7,0,1,0,0,0.4,0.7
1068551722199520000,in celebration of our new $m ai fund we sat down with the brilliant minds behind one of the com...,qualcomm,30-11-2018 17:05,30-11-2018 12:05,30-11-2018 22:35,0.12020202,0.610858586,0,0.833,0.167,0.5859,0.12020202,0.610858586
1068551887610430000,rt : in celebration of our new $m ai fund we sat down with the brilliant minds behind one of the compan...,qualcomm,30-11-2018 17:06,30-11-2018 12:06,30-11-2018 22:36,0.12020202,0.610858586,0,0.84,0.16,0.5859,0.12020202,0.610858586
1068552261503200000,rt : qualcomm launches $m ai fund - qualcommventures anyvision autonomous machinelearning robo...,qualcomm,30-11-2018 17:08,30-11-2018 12:08,30-11-2018 22:38,0.4,0.7,0,1,0,0,0.4,0.7
1068555133066320000,rt : qualcomm launches $m ai fund - qualcommventures anyvision autonomous machinelearning robo...,qualcomm,30-11-2018 17:19,30-11-2018 12:19,30-11-2018 22:49,0.4,0.7,0,1,0,0,0.4,0.7
1068566247175010000,asus rog finally came to india!! for more tech and info visit: like and follow us on: faceb...,qualcomm,30-11-2018 18:03,30-11-2018 13:03,30-11-2018 23:33,0.25,0.75,0,0.846,0.154,0.4738,0.25,0.75
1068566880225350000,rt : asus rog finally came to india!! for more tech and info visit: like and follow us on: facebook...,qualcomm,30-11-2018 18:06,30-11-2018 13:06,30-11-2018 23:36,0.25,0.75,0,0.854,0.146,0.4738,0.25,0.75
1068569256038660000,rt : huaxintong began mass production of Sheng Long  (thanglong) (stardragon ) - a qualcomm centriq with custom cryptographic modu...,qualcomm,30-11-2018 18:15,30-11-2018 13:15,30-11-2018 23:45,-0.05,0.4,0,1,0,0,-0.05,0.4
1068570201870890000,rt : huaxintong began mass production of Sheng Long  (thanglong) (stardragon ) - a qualcomm centriq with custom cryptographic modu...,qualcomm,30-11-2018 18:19,30-11-2018 13:19,30-11-2018 23:49,-0.05,0.4,0,1,0,0,-0.05,0.4
1068571643386180000,qualcomm launches $m fund for ai invests in first startup ai breakingnews chipsets...,qualcomm,30-11-2018 18:25,30-11-2018 13:25,30-11-2018 23:55,0.25,0.333333333,0,1,0,0,0.25,0.333333333
1068582306204370000,rt : in celebration of our new $m ai fund we sat down with the brilliant minds behind one of the compan...,qualcomm,30-11-2018 19:07,30-11-2018 14:07,01-12-2018 00:37,0.12020202,0.610858586,0,0.84,0.16,0.5859,0.12020202,0.610858586
1068585164001940000,rt : in celebration of our new $m ai fund we sat down with the brilliant minds behind one of the compan...,qualcomm,30-11-2018 19:18,30-11-2018 14:18,01-12-2018 00:48,0.12020202,0.610858586,0,0.84,0.16,0.5859,0.12020202,0.610858586
1068585276338050000,rt : in celebration of our new $m ai fund we sat down with the brilliant minds behind one of the compan...,qualcomm,30-11-2018 19:19,30-11-2018 14:19,01-12-2018 00:49,0.12020202,0.610858586,0,0.84,0.16,0.5859,0.12020202,0.610858586
1068586048026920000,rt : huaxintong began mass production of Sheng Long  (thanglong) (stardragon ) - a qualcomm centriq with custom cryptographic modu...,qualcomm,30-11-2018 19:22,30-11-2018 14:22,01-12-2018 00:52,-0.05,0.4,0,1,0,0,-0.05,0.4
1068586078632840000,rt : in celebration of our new $m ai fund we sat down with the brilliant minds behind one of the compan...,qualcomm,30-11-2018 19:22,30-11-2018 14:22,01-12-2018 00:52,0.12020202,0.610858586,0,0.84,0.16,0.5859,0.12020202,0.610858586
1068589423376370000,rt : in celebration of our new $m ai fund we sat down with the brilliant minds behind one of the compan...,qualcomm,30-11-2018 19:35,30-11-2018 14:35,01-12-2018 01:05,0.12020202,0.610858586,0,0.84,0.16,0.5859,0.12020202,0.610858586
1068632046757700000,rt : on the appleinsider podcast and talk about getting your iphone battery replaced sooner rather than...,qualcomm,30-11-2018 22:25,30-11-2018 17:25,01-12-2018 03:55,0,0,0,1,0,0,0,0
1068638944634360000,rt : in celebration of our new $m ai fund we sat down with the brilliant minds behind one of the compan...,qualcomm,30-11-2018 22:52,30-11-2018 17:52,01-12-2018 04:22,0.12020202,0.610858586,0,0.84,0.16,0.5859,0.12020202,0.610858586
1068640426217870000,g is weeks away -- and tuesday marks its first real test g networks qualcomm snapdragon,qualcomm,30-11-2018 22:58,30-11-2018 17:58,01-12-2018 04:28,0.225,0.316666667,0,1,0,0,0.225,0.316666667
1068641036967290000,qualcomm ceo says 'on the doorstep' of resolving legal battles with apple,qualcomm,30-11-2018 23:00,30-11-2018 18:00,01-12-2018 04:30,0.2,0.2,0.166,0.573,0.261,0.128,0.2,0.2
1068694543615180000,qualcomm is ready to support g in india technews techdevices techseeker,qualcomm,01-12-2018 02:33,30-11-2018 21:33,01-12-2018 08:03,0.2,0.5,0,0.606,0.394,0.6369,0.2,0.5
1068703791514560000,qualcommventures targets $ million fund at ai startups working in autonomous cars robotics ml etc where...,qualcomm,01-12-2018 03:10,30-11-2018 22:10,01-12-2018 08:40,0.4,0.7,0,1,0,0,0.4,0.7
1068704718401220000,rt : qualcommventures targets $ million fund at ai startups working in autonomous cars robotics ml etc where the p...,qualcomm,01-12-2018 03:13,30-11-2018 22:13,01-12-2018 08:43,0.4,0.7,0,1,0,0,0.4,0.7
1068727095117800000,comparison of fast charge standards for android devices: huawei's supercharge usb power delivery oneplus's da...,qualcomm,01-12-2018 04:42,30-11-2018 23:42,01-12-2018 10:12,0.2,0.6,0,1,0,0,0.2,0.6
1068849274178400000,ai gets $m bid from qualcomm artificialintelligence,qualcomm,01-12-2018 12:48,01-12-2018 07:48,01-12-2018 18:18,0,0,0,1,0,0,0,0
1068851813506580000,qualcomm ventures targets $ million fund at artificialintelligence startups,qualcomm,01-12-2018 12:58,01-12-2018 07:58,01-12-2018 18:28,0,0,0,1,0,0,0,0
1068886413439970000,world's 'most-powerful' gaming phone launched in india: things to know qualcomm asus,qualcomm,01-12-2018 15:15,01-12-2018 10:15,01-12-2018 20:45,0,0,0,0.88,0.12,0.128,0,0
1068892302314090000,closer: g is weeks away -- and tuesday marks its first real test qualcomm via,qualcomm,01-12-2018 15:39,01-12-2018 10:39,01-12-2018 21:09,0.225,0.316666667,0,1,0,0,0.225,0.316666667
1068893126679500000,rt : a throwback to the first week of school! we were asked to make a prototype of a machine that would make the lives of peo...,qualcomm,01-12-2018 15:42,01-12-2018 10:42,01-12-2018 21:12,0.3125,0.333333333,0,1,0,0,0.3125,0.333333333
1068893243591580000,rt : a throwback to the first week of school! we were asked to make a prototype of a machine that would make the lives of peo...,qualcomm,01-12-2018 15:43,01-12-2018 10:43,01-12-2018 21:13,0.3125,0.333333333,0,1,0,0,0.3125,0.333333333
1068909587682790000,samsung galaxy note snow white version! for more tech and info visit: like and follow us...,qualcomm,01-12-2018 16:47,01-12-2018 11:47,01-12-2018 22:17,0.25,0.25,0,0.843,0.157,0.4199,0.25,0.25
1068926524022230000,hoping to defend the iphone against qualcomm chip designer waited for almost hours on hard wooden seat at...,qualcomm,01-12-2018 17:55,01-12-2018 12:55,01-12-2018 23:25,-0.145833333,0.270833333,0.057,0.803,0.14,0.3947,-0.145833333,0.270833333
1068934028378710000,don't miss: qualcomm launches $m fund for ai invests in first startup ai breakingnews...,qualcomm,01-12-2018 18:25,01-12-2018 13:25,01-12-2018 23:55,0.25,0.333333333,0,0.9,0.1,0.1139,0.25,0.333333333
1069005770291780000,qualcomm's lawsuit against apple trial date set poke via :...,qualcomm,01-12-2018 23:10,01-12-2018 18:10,02-12-2018 04:40,0,0,0.174,0.826,0,-0.2263,0,0
1069006335130430000,rt : qualcomm's lawsuit against apple trial date set poke via :,qualcomm,01-12-2018 23:12,01-12-2018 18:12,02-12-2018 04:42,0,0,0.174,0.826,0,-0.2263,0,0
1069021266101780000,apple and qualcomm face off in court on april th royalties qualcomm lawsuit patents iphone mobile apple,qualcomm,02-12-2018 00:11,01-12-2018 19:11,02-12-2018 05:41,0,0,0.106,0.894,0,-0.2263,0,0
1069045845599760000,qualcomm is setting aside $ million for ai venture investments - via,qualcomm,02-12-2018 01:49,01-12-2018 20:49,02-12-2018 07:19,0,0,0,1,0,0,0,0
1069063859678280000,interesting that qualcomm nxp is explicitly mentionedxijinping nxp qualcomm antitrust,qualcomm,02-12-2018 03:01,01-12-2018 22:01,02-12-2018 08:31,0.5,0.5,0,0.769,0.231,0.4019,0.5,0.5
1069065488519440000,rt : samsung galaxy note snow white version! for more tech and info visit: like and follow us on:...,qualcomm,02-12-2018 03:07,01-12-2018 22:07,02-12-2018 08:37,0.25,0.25,0,0.859,0.141,0.4199,0.25,0.25
1069083094093890000,thrills enabled by technology! cars electricvehicles formularacing technology qualcomm,qualcomm,02-12-2018 04:17,01-12-2018 23:17,02-12-2018 09:47,0,0,0,0.741,0.259,0.4199,0,0
1069100827745370000,rt : hoping to defend the iphone against qualcomm chip designer waited for almost hours on hard wooden seat at munich c...,qualcomm,02-12-2018 05:27,02-12-2018 00:27,02-12-2018 10:57,-0.145833333,0.270833333,0.05,0.828,0.122,0.3947,-0.145833333,0.270833333
1069118871309730000,rt : qualcomm ventures targets $ million fund at artificialintelligence startups,qualcomm,02-12-2018 06:39,02-12-2018 01:39,02-12-2018 12:09,0,0,0,1,0,0,0,0
1069124003263060000,qualcomm ventures is dedicating $m to ai investments qualcomm artificialintelligence ai machinelearning...,qualcomm,02-12-2018 07:00,02-12-2018 02:00,02-12-2018 12:30,0,0,0,1,0,0,0,0
1069124477219410000,rt : qualcomm ventures is dedicating $m to ai investments qualcomm artificialintelligence ai machinelearning technews...,qualcomm,02-12-2018 07:01,02-12-2018 02:01,02-12-2018 12:31,0,0,0,1,0,0,0,0
1069133018386870000,affordable smartphones from oneplus!! for more tech and info visit: like and follow us on:...,qualcomm,02-12-2018 07:35,02-12-2018 02:35,02-12-2018 13:05,0.5,0.5,0,0.819,0.181,0.4738,0.5,0.5
1069139860081030000,we love doing holiday photo booths for our loyal clients year after year holidayparty hyatt qualcomm sandiego...,qualcomm,02-12-2018 08:03,02-12-2018 03:03,02-12-2018 13:33,0.416666667,0.716666667,0,0.583,0.417,0.875,0.416666667,0.716666667
1069142748782100000,we love doing holiday photo booths for our loyal clients year after year holidayparty hyatt qualcomm sandiego...,qualcomm,02-12-2018 08:14,02-12-2018 03:14,02-12-2018 13:44,0.416666667,0.716666667,0,0.583,0.417,0.875,0.416666667,0.716666667
1069148921283390000,everything has passed beyond its official circuit traversing the same place twice just to cast a shadow! an action...,qualcomm,02-12-2018 08:39,02-12-2018 03:39,02-12-2018 14:09,0.05,0.1125,0,1,0,0,0.05,0.1125
1069189410715880000,rt : on the appleinsider podcast and talk about getting your iphone battery replaced sooner rather than...,qualcomm,02-12-2018 11:19,02-12-2018 06:19,02-12-2018 16:49,0,0,0,1,0,0,0,0
1069209933789330000,apple qualcomm court hearing set for april next year a us judge has set the court hearing for apple &amp;...,qualcomm,02-12-2018 12:41,02-12-2018 07:41,02-12-2018 18:11,0,0,0,1,0,0,0,0
1069216333768940000,we were inspired by the determination of chinese government in further opening up qualcomm will continue to ex...,qualcomm,02-12-2018 13:06,02-12-2018 08:06,02-12-2018 18:36,0,0.25,0,0.731,0.269,0.7096,0,0.25
1069216890642410000,of course you will qualcomm has been one of the major bargain chips amid tradewar its china bureau has almost n...,qualcomm,02-12-2018 13:09,02-12-2018 08:09,02-12-2018 18:39,0.0625,0.5,0,0.917,0.083,0.2023,0.0625,0.5
1069237765978620000,as comes to an end grab a towel head to maui to talk g with qualcomm att verizon as they all chat up...,qualcomm,02-12-2018 14:32,02-12-2018 09:32,02-12-2018 20:02,0,0,0,1,0,0,0,0
1069263706939430000,apple's refusal to talk to qualcomm results in another court face-off via apple...,qualcomm,02-12-2018 16:15,02-12-2018 11:15,02-12-2018 21:45,0,0,0,1,0,0,0,0
1069271680546160000,judge sets trial date for apple vs qualcomm despite claims of swift patent royalty resolution via,qualcomm,02-12-2018 16:46,02-12-2018 11:46,02-12-2018 22:16,0,0,0.096,0.904,0,-0.1511,0,0
1069274786289720000,this is why we can't have nice things atheros! before anyone helpfully chips in with a hur hur linux comment f...,qualcomm,02-12-2018 16:59,02-12-2018 11:59,02-12-2018 22:29,0.75,1,0.097,0.752,0.15,0.3094,0.75,1
1069285552938230000,china is open to approving renewed qualcomm-nxp deal white house says qualcomm tried to buy rival chip maker...,qualcomm,02-12-2018 17:41,02-12-2018 12:41,02-12-2018 23:11,0,0.25,0,1,0,0,0,0.25
1069296420371470000,icymi qualcomm launches $m fund for ai invests in first startup ai breakingnews...,qualcomm,02-12-2018 18:25,02-12-2018 13:25,02-12-2018 23:55,0.25,0.333333333,0,1,0,0,0.25,0.333333333
1069297548073010000,rt : icymi qualcomm launches $m fund for ai invests in first startup ai breakingnews chipsets c...,qualcomm,02-12-2018 18:29,02-12-2018 13:29,02-12-2018 23:59,0.25,0.333333333,0,1,0,0,0.25,0.333333333
1069399207025530000,a character from the mafia-inspired envirobots card game: destroyers she is an envirobot on the side of the destro...,qualcomm,03-12-2018 01:13,02-12-2018 20:13,03-12-2018 06:43,-0.4,0.4,0.163,0.837,0,-0.5106,-0.4,0.4
1069400033450210000,a character from the mafia-inspired envirobots card game: destroyers he was created by the destroyers to cause cha...,qualcomm,03-12-2018 01:16,02-12-2018 20:16,03-12-2018 06:46,-0.4,0.4,0.292,0.619,0.088,-0.6808,-0.4,0.4
1069403065747410000,rt : a character from the mafia-inspired envirobots card game: destroyers he was created by the destroyers to cause chaos wi...,qualcomm,03-12-2018 01:28,02-12-2018 20:28,03-12-2018 06:58,-0.4,0.4,0.377,0.549,0.073,-0.8519,-0.4,0.4
1069458042981410000,tech_word: we are entering to the new g era with a lot of expectations great! communications g qualcomm,qualcomm,03-12-2018 05:07,03-12-2018 00:07,03-12-2018 10:37,0.568181818,0.602272727,0,0.761,0.239,0.6588,0.568181818,0.602272727
1069469087934420000,look like qualcomm $qcom will be trending soon i was given a tip from a important person within the company they...,qualcomm,03-12-2018 05:51,03-12-2018 00:51,03-12-2018 11:21,0.4,1,0,0.788,0.212,0.5106,0.4,1
1069474483017140000,qualcomm rules out another bid for nxp after china opens door,qualcomm,03-12-2018 06:12,03-12-2018 01:12,03-12-2018 11:42,0,0,0,1,0,0,0,0
1069475486038840000,rt : qualcomm rules out another bid for nxp after china opens door,qualcomm,03-12-2018 06:16,03-12-2018 01:16,03-12-2018 11:46,0,0,0,1,0,0,0,0
1069490625760770000,just in said the deal with nxp has already been closed china qualcomm,qualcomm,03-12-2018 07:16,03-12-2018 02:16,03-12-2018 12:46,-0.1,0.1,0,1,0,0,-0.1,0.1
1069493503233650000,no new bid for nxp semiconductors: qualcomm inc,qualcomm,03-12-2018 07:28,03-12-2018 02:28,03-12-2018 12:58,-0.068181818,0.454545455,0.239,0.761,0,-0.296,-0.068181818,0.454545455
1069499097114160000,nxpsemi (nxpi us) - after president xi of china said he would consider approving a deal for qualcomm to buy nxp i...,qualcomm,03-12-2018 07:50,03-12-2018 02:50,03-12-2018 13:20,0,0,0,1,0,0,0,0
1069501831947140000,qualcomm: no prospect for nxp deal despite trade truce qcom $nxpi,qualcomm,03-12-2018 08:01,03-12-2018 03:01,03-12-2018 13:31,0,0,0.164,0.672,0.164,0,0,0
1069504843428040000,rt : nxpsemi (nxpi us) - after president xi of china said he would consider approving a deal for qualcomm to buy nxp if i...,qualcomm,03-12-2018 08:13,03-12-2018 03:13,03-12-2018 13:43,0,0,0,1,0,0,0,0
1069512815075960000,qualcomm sees no prospect for nxp acquisition,qualcomm,03-12-2018 08:45,03-12-2018 03:45,03-12-2018 14:15,0,0,0.234,0.532,0.234,0,0,0
1069529784290430000,rt : qualcomm rules out another bid for nxp after china opens door,qualcomm,03-12-2018 09:52,03-12-2018 04:52,03-12-2018 15:22,0,0,0,1,0,0,0,0
1069532303976730000,apple and qualcomm face off in court on april apple mobile qualcomm,qualcomm,03-12-2018 10:02,03-12-2018 05:02,03-12-2018 15:32,0,0,0,1,0,0,0,0
1069532423069800000,rt : apple and qualcomm face off in court on april apple mobile qualcomm,qualcomm,03-12-2018 10:02,03-12-2018 05:02,03-12-2018 15:32,0,0,0,1,0,0,0,0
1069539285894860000,a fairly risk free bet surely? especially with all the focus around ai currently! artificialinteligence ai...,qualcomm,03-12-2018 10:30,03-12-2018 05:30,03-12-2018 16:00,0.275,0.775,0.102,0.583,0.315,0.6588,0.275,0.775
1069542341919330000,qualcomm says nxp deal is dead even as china seen open to okaying it: (adsbygoogle =...,qualcomm,03-12-2018 10:42,03-12-2018 05:42,03-12-2018 16:12,-0.316666667,0.633333333,0.223,0.777,0,-0.6486,-0.316666667,0.633333333
1069545902791110000,rt : apple and qualcomm face off in court on april apple mobile qualcomm,qualcomm,03-12-2018 10:56,03-12-2018 05:56,03-12-2018 16:26,0,0,0,1,0,0,0,0
1069552389135490000,rt : apple and qualcomm face off in court on april apple mobile qualcomm,qualcomm,03-12-2018 11:22,03-12-2018 06:22,03-12-2018 16:52,0,0,0,1,0,0,0,0
1069554735718510000,rt : apple and qualcomm face off in court on april apple mobile qualcomm,qualcomm,03-12-2018 11:31,03-12-2018 06:31,03-12-2018 17:01,0,0,0,1,0,0,0,0
1069556907600470000,qualcomm sees no prospect for nxp acquisition,qualcomm,03-12-2018 11:40,03-12-2018 06:40,03-12-2018 17:10,0,0,0.234,0.532,0.234,0,0,0
1069558254076920000,qualcomm says nxp deal is dead even as china seen open to okaying it qualcomm nxp...,qualcomm,03-12-2018 11:45,03-12-2018 06:45,03-12-2018 17:15,-0.1,0.45,0.223,0.777,0,-0.6486,-0.1,0.45
1069559236110280000,rt : apple and qualcomm face off in court on april apple mobile qualcomm,qualcomm,03-12-2018 11:49,03-12-2018 06:49,03-12-2018 17:19,0,0,0,1,0,0,0,0
1069562346618660000,qualcomm says nxp deal is dead even as china seen open to okaying it: (adsbygoogle =...,qualcomm,03-12-2018 12:01,03-12-2018 07:01,03-12-2018 17:31,-0.316666667,0.633333333,0.223,0.777,0,-0.6486,-0.316666667,0.633333333
1069565731828830000,traitortrump said china is now open to qualcomm-nxp deal qualcomm says 'no thanks',qualcomm,03-12-2018 12:15,03-12-2018 07:15,03-12-2018 17:45,-0.05,0.35,0.137,0.683,0.18,0.1779,-0.05,0.35
1069572622214720000,qualcomm talks about its efforts on g and ai development qualcomm g ai,qualcomm,03-12-2018 12:42,03-12-2018 07:42,03-12-2018 18:12,0,0,0,1,0,0,0,0
1069574454362160000,april is the date for the blockbuster billion-dollar iphone modem courtroom showdown between apple and...,qualcomm,03-12-2018 12:49,03-12-2018 07:49,03-12-2018 18:19,0,0,0,0.782,0.218,0.5994,0,0
1069574650890460000,april is the date for the blockbuster billion-dollar iphone modem courtroom showdown between apple and...,qualcomm,03-12-2018 12:50,03-12-2018 07:50,03-12-2018 18:20,0,0,0,0.782,0.218,0.5994,0,0
1069575553383100000,re: techo: neeraj arora quits whatsapp; huawei outlines strategy for india and more | |...,qualcomm,03-12-2018 12:54,03-12-2018 07:54,03-12-2018 18:24,0.5,0.5,0,1,0,0,0.5,0.5
1069575665639410000,april is the date for the blockbuster billion-dollar iphone modem courtroom showdown between apple and...,qualcomm,03-12-2018 12:54,03-12-2018 07:54,03-12-2018 18:24,0,0,0,0.782,0.218,0.5994,0,0
1069575815933890000,rt : re: techo: neeraj arora quits whatsapp; huawei outlines strategy for india and more | | qualcomm h...,qualcomm,03-12-2018 12:55,03-12-2018 07:55,03-12-2018 18:25,0.5,0.5,0,1,0,0,0.5,0.5
1069575990605600000,rt : re: techo: neeraj arora quits whatsapp; huawei outlines strategy for india and more | | qualcomm h...,qualcomm,03-12-2018 12:56,03-12-2018 07:56,03-12-2018 18:26,0.5,0.5,0,1,0,0,0.5,0.5
1069576404101190000,qualcomm says nxp deal is dead even as china seen open to okaying it dutch infoeuropefx invest investing ...,qualcomm,03-12-2018 12:57,03-12-2018 07:57,03-12-2018 18:27,-0.1,0.45,0.193,0.807,0,-0.6486,-0.1,0.45
1069576537731710000,rt dailyo_: re: techo: neeraj arora quits whatsapp; huawei outlines strategy for india and more |...,qualcomm,03-12-2018 12:58,03-12-2018 07:58,03-12-2018 18:28,0.5,0.5,0,1,0,0,0.5,0.5
1069584663105230000,qualcomm launches us$mn ai investment fund at its g ai summit in san francisco iot qualcomm ai g,qualcomm,03-12-2018 13:30,03-12-2018 08:30,03-12-2018 19:00,0,0,0,1,0,0,0,0
1069585038482780000,here's the first bit of big news out of 's snagdragonsummit in maui this week:,qualcomm,03-12-2018 13:31,03-12-2018 08:31,03-12-2018 19:01,0.125,0.216666667,0,1,0,0,0.125,0.216666667
1069585149359050000,rt : here's the first bit of big news out of 's snagdragonsummit in maui this week: qua...,qualcomm,03-12-2018 13:32,03-12-2018 08:32,03-12-2018 19:02,0.125,0.216666667,0,1,0,0,0.125,0.216666667
1069590307803750000,rt : qualcomm launches us$mn ai investment fund at its g ai summit in san francisco iot qualcomm a...,qualcomm,03-12-2018 13:52,03-12-2018 08:52,03-12-2018 19:22,0,0,0,1,0,0,0,0
1069591224972130000,apple and qualcomm court date set for april apple qualcomm,qualcomm,03-12-2018 13:56,03-12-2018 08:56,03-12-2018 19:26,0,0,0,1,0,0,0,0
1069591846685410000,rt : re: techo: neeraj arora quits whatsapp; huawei outlines strategy for india and more | | qualcomm h...,qualcomm,03-12-2018 13:59,03-12-2018 08:59,03-12-2018 19:29,0.5,0.5,0,1,0,0,0.5,0.5
1069596230919970000,rt : just in said the deal with nxp has already been closed china qualcomm,qualcomm,03-12-2018 14:16,03-12-2018 09:16,03-12-2018 19:46,-0.1,0.1,0,1,0,0,-0.1,0.1
1069601276315470000,rt : april is the date for the blockbuster billion-dollar iphone modem courtroom showdown between...,qualcomm,03-12-2018 14:36,03-12-2018 09:36,03-12-2018 20:06,0,0,0,0.769,0.231,0.5994,0,0
